unique_id,Primary_Name,Secondary_Name,Fathers_Name,Birthplace,Birthplace_Code,Autopopulated birthplace,Certainty_of_Birthplace,Work/Living_Place,WL_Place_code_#1,Work/Living_Place_#2,WL_Place_code_#2,Work/Living_Place_#3,WL_Place_code_#3,Work/Living_Place_#4,WL_Place_code_#4,Work/Living_Place_#5,WL_Place_code_#5,Work/Living_Place_#6,WL_Place_code_#6,Work/Living_Place_#7,WL_Place_code_#7,Work/Living_Place_#8,WL_Place_code_#8,Work/Living_Place_#9,WL_Place_code_#9,Work/Living_Place_#10,WL_Place_code_#10,Work/Living_Place_#11,WL_Place_code_#11,Work/Living_Place_#12,WL_Place_code_#12,Work/Living_Place_#13,WL_Place_code_#13,Work/Living_Place_#14,WL_Place_code_#14,Work/Living_Place_#15,WL_Place_code_#15,Work/Living_Place_#16,WL_Place_code_#16,Work/Living_Place_#17,WL_Place_code_#17,Work/Living_Place_#18,WL_Place_code_#18,Work/Living_Place_#19,WL_Place_code_#19,Endeavor,Endeavor_Code_1,Endeavor_2,Endeavor_Code_2,Endeavor_3,Endeavor_Code_3,Endeavor_4,Endeavor_Code_4,Endeavor_5,Endeavor_Code_5,Endeavor_6,Endeavor_Code_7,Endeavour_8,Endeavour_Code_8,Endeavour_9,Endeavour_Code_10,Era,Century,Fame,endeavor_1,endeavor_2,endeavor_3,endeavor_4,endeavor_5,endeavor_7,endeavor_8,endeavor_10,endeavor_6 endeavor_9 THIS CODE IS MISSING WHERE IS IT,philosophy,culture,economy,politics,military,religion
Iunius Brutus Damasippus_1716,Iunius Brutus Damasippus,Lucius,NA,Athens,361,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,409,orator,411,consul,407,pontifex maximus,403,,,,,,,,,17,,0.2,2,2,4,4,,,,,,0,1,0,1,0,0
Iuvencus_1717,Iuvencus,Gaius Vettius Aquilinus,,Tiberias,0,#N/A,1,Tiberias,0,Galilee,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,proconsul,410,,,,,,,,,,,,,21,,0.3,4,4,,,,,,,,0,0,0,1,0,0
Larcius Licinus_1718,Larcius Licinus,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor,601,,,,,,,,,,,,,,,33,,0.6,4,,,,,,,,,0,0,0,1,0,0
Iphicrates_1719,Iphicrates,,NA,NA,0,#N/A,3,Rome,0,Po Valley,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,annalist,108,tribune,425,praetor,420,,,,,,,,,,,19,,0.2,1,4,4,,,,,,,1,0,0,1,0,0
Iunius Silanus_1720,Iunius Silanus,Lucius,M. Iunius Silanus Torquatus,NA,0,#N/A,3,Spain,0,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suffect consul,407,governor,406,,,,,,,,,,,,,25,,0.3,4,4,,,,,,,,0,0,0,1,0,0
Leonidas (three)_1721,Leonidas (three),,NA,Aequum,0,#N/A,3,Lower Germany,0,Britain,0,Syria,0, Dacia,0, Pergamum,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,quaestor,418,,,,,,,,,,,,,20,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Iulius caesar_1722,Iulius caesar,Gaius (one),Aenas,NA,0,#N/A,3,Africa,0,Pannonia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor,601,,,,,,,,,,,,,,,32,,0.5,4,,,,,,,,,0,0,0,1,0,0
Iulius Tiro_1723,Iulius Tiro,,NA,Tarentum,0,#N/A,1,Tarentum,0,Achaea,229,Thebes,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plebian tribune,425,,,,,,,,,,,,,,,8,,0.5,4,,,,,,,,,0,0,0,1,0,0
Leo I (two)_1724,Leo I (two),,NA,Syria,0,#N/A,2,Greece,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dithyrambic poet,113,teacher,110,,,,,,,,,,,,,,-5,0.1,2,2,,,,,,,,0,1,0,0,0,0
Livia Iulia_1725,Livia Iulia,,NA,NA,0,#N/A,3,NA,0,Pontian islands,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ordinary consul,407,orator,411,,,,,,,,,,,,,27,,0.3,4,2,,,,,,,,0,1,0,1,0,0
Iunius Silanus_1726,Iunius Silanus,Gaius Appius,NA,Pella,543,#N/A,1,Pella,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legate,413,,,,,,,,,,,,,,,21,,0.2,4,,,,,,,,,0,0,0,1,0,0
Iulia (four)_1727,Iulia (four),,Agrippa,Megalopolis,282,#N/A,1,Megalopolis,282,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wife,606,royal family,602,,,,,,,,,,,,,23,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Licinius Valerianus_1728,Licinius Valerianus,Publius,NA,Athens,361,#N/A,1,Athens,361,Black Sea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,poet,113,,,,,,,,,,,,,14,,0.8,3,2,,,,,,,,0,1,1,0,0,0
Lucretius Afella_1729,Lucretius Afella,Quintus,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wife,606,royal family,602,,,,,,,,,,,,,21,,0.5,4,4,,,,,,,,0,0,0,1,0,0
Ion (two)_1730,Ion (two),,NA,Flavia Neapolis,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quaestor,418,aedile,421,,,,,,,,,,,,,19,,0.4,4,2,,,,,,,,0,1,0,1,0,0
Isigonus_1731,Isigonus,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tribune,425,censor,404,,,,,,,,,,,,,17,,0.2,4,2,,,,,,,,0,1,0,1,0,0
Iulius Philippus_1732,Iulius Philippus,Marcus,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,,,,,,,,,,,,,,,14,,0.3,4,,,,,,,,,0,0,0,1,0,0
Iulius Sacrovir_1733,Iulius Sacrovir,,NA,Eliberri,0,#N/A,3,Baetica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman historian,108,,,,,,,,,,,,,,,22,,2.7,1,,,,,,,,,1,0,0,0,0,0
Lysistratus_1734,Lysistratus,,NA,Argos,115,#N/A,1,Argos,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,,-3,0.1,2,,,,,,,,,0,1,0,0,0,0
Lydus_1735,Lydus,,Laurentius,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poisoner,304,,,,,,,,,,,,,,,24,,0.1,1,,,,,,,,,1,0,0,0,0,0
Iamblichus (one)_1736,Iamblichus (one),,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eppigramatist,113,,,,,,,,,,,,,,,25,,0.1,2,,,,,,,,,0,1,0,0,0,0
Iulius Modestus_1737,Iulius Modestus,,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tribune,425,praetor,420,,,,,,,,,,,,,20,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Iunius Nipsus_1738,Iunius Nipsus,Marcus,NA,Pontus,0,#N/A,1,Zeguma,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military tribune,425,,,,,,,,,,,,,,,28,,0.2,4,,,,,,,,,0,0,0,1,0,0
Iunius Silanus_1739,Iunius Silanus,Marcus (two),C. Iunius Silanus (one),NA,0,#N/A,3,Capua,0,Gaul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,legate,413,proconsul,410,,,,,,,,,,,21,,0.3,4,4,4,,,,,,,0,0,0,1,0,0
Juba (three)_1740,Juba (three),,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,,2,0.2,2,,,,,,,,,0,1,0,0,0,0
Lasus_1741,Lasus,,Charminus,NA,0,#N/A,3,Thrace,0,Asia Minor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wife,606,royal family,602,,,,,,,,,,,,,24,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Lacantius_1742,Lacantius,Firmianus,NA,Caria,0,#N/A,3,Caria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,31,,1,2,,,,,,,,,0,1,0,0,0,0
Iunius Brutus Albinus_1743,Iunius Brutus Albinus,Decimus,Decimus Brutus,Athens,361,#N/A,1,Athens,361,Corinth,227,Thrace,0, Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor urbanus,420,,,,,,,,,,,,,,,29,,0.2,4,,,,,,,,,0,0,0,1,0,0
Labienus_1744,Labienus,Titus (two),NA,Patavium,0,#N/A,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,28,,0.6,2,,,,,,,,,0,1,0,0,0,0
Isyllus_1745,Isyllus,,NA,NA,0,#N/A,3,Hispania Tarraconensis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,knight,423,writer,107,poet,113,,,,,,,,,,,17,,1,4,2,2,,,,,,,0,1,0,1,0,0
Licinius Crassus_1746,Licinius Crassus,Lucius,NA,Alexandria,0,#N/A,3,Germany,0,Italy,0,Balkans,0, Nestus,0, Mediolanum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epicurean poet,113,,,,,,,,,,,,,,,20,,4,2,,,,,,,,,0,1,0,0,0,0
Locusta_1747,Locusta,,NA,Sparta,345,#N/A,1,Sparta,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wife,606,,,,,,,,,,,,,,,2,,0.2,4,,,,,,,,,0,0,0,1,0,0
Lucretius Tricipitinus_1748,Lucretius Tricipitinus,Spurius,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,epigrammatist,113,,,,,,,,,,,,,,,25,,0.2,2,,,,,,,,,0,1,0,0,0,0
Luscius Lanuvinus_1749,Luscius Lanuvinus,,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,knight,423,procurator,424,,,,,,,,,,,,,22,,0.6,4,4,,,,,,,,0,0,0,1,0,0
Iunius Brutus _1750,Iunius Brutus ,Marcus (one),NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspirator,504,,,,,,,,,,,,,,,1,,0.2,2,,,,,,,,,0,1,0,0,0,0
Livia Drusilla_1751,Livia Drusilla,,NA,NA,0,#N/A,3,Italy,0,exile,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orator,411,leader,607,,,,,,,,,,,,,,-1,0.1,2,4,,,,,,,,0,1,0,1,0,0
Isidorus Hispalensis (two)_1752,Isidorus Hispalensis (two),,NA,Chalcis,145,#N/A,1,Chalcis,145,Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,NA,,0.1,2,,,,,,,,,0,1,0,0,0,0
Iulius Africanus_1753,Iulius Africanus,Sextus,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chieftan,607,praetor,420,suffect consul,407,conspirator,504,,,,,,,,,27,,0.3,4,4,4,2,,,,,,0,1,0,1,0,0
Leonnatus_1754,Leonnatus,,NA,Macedonai,0,#N/A,3,Macedonia,0,Asia,0,Babylon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,literary patron,604,,,,,,,,,,,,,18,,0.5,4,4,,,,,,,,0,0,0,1,0,0
Lucillius_1755,Lucillius,,NA,Epidaurus,0,#N/A,3,Epidaurus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,,,,,,,,,,,,,,,13,,0.1,4,,,,,,,,,0,0,0,1,0,0
Lysis (one)_1756,Lysis (one),,NA,Rome,0,#N/A,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aedile,421,,,,,,,,,,,,,,,19,,0.4,2,,,,,,,,,0,1,0,0,0,0
Justin_1757,Justin,(Marcus Iunianius Iustinus),NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,6,,0.2,2,,,,,,,,,0,1,0,0,0,0
Iulius Atticus_1758,Iulius Atticus,,NA,Athens,361,#N/A,1,Thurii,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,head of Peripatetic school,110,,,,,,,,,,,,,,,13,,0.2,2,,,,,,,,,0,1,0,0,0,0
Leo I (one)_1759,Leo I (one),,NA,Megalopolis,282,#N/A,1,Megalopolis,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrant,605,,,,,,,,,,,,,,,6,,0.2,4,,,,,,,,,0,0,0,1,0,0
Iulia Drusilla_1760,Iulia Drusilla,,Germanicus,Commagene,0,#N/A,3,Commagene,0,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,grammarian,114,,,,,,,,,,,,,11,,1.7,2,1,,,,,,,,1,1,0,0,0,0
Iulius Caesar_1761,Iulius Caesar,Drusus (two),Germanicus,NA,0,#N/A,3,Pella,543,Asia Minor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawgiver,427,,,,,,,,,,,,,,,13,,0.4,4,,,,,,,,,0,0,0,1,0,0
Iunius Rusticus_1762,Iunius Rusticus,Quintus,NA,Forum Iulii,0,#N/A,3,Massalia,3,Britain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipparch (calvary commander),417,,,,,,,,,,,,,,,16,,0.3,4,,,,,,,,,0,0,0,1,0,0
Licinius Macer_1763,Licinius Macer,Gaius,NA,Gaul,0,#N/A,2,Gaul,0,Britain,0,Asia  ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statesman,427,manager of finance,422,,,,,,,,,,,,,9,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Iunius Silanus_1764,Iunius Silanus,Gaius (two),C. Iunius Silanus (one),Sparta,345,#N/A,1,Sparta,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrant,605,general,412,hipparch,417,,,,,,,,,,,13,,0.2,4,4,4,,,,,,,0,0,0,1,0,0
Lactantius Placidus_1765,Lactantius Placidus,,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ethnographer,310,historian,108,,,,,,,,,,,,,10,,0.2,1,1,,,,,,,,1,0,0,0,0,0
Jason (three)_1766,Jason (three),,NA,Gaul,0,#N/A,3,Gaul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,44,,0.4,2,,,,,,,,,0,1,0,0,0,0
Livius Salinator_1767,Livius Salinator,Marcus,NA,NA,0,#N/A,3,Babylonia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,20,,0.2,2,,,,,,,,,0,1,0,0,0,0
Isidorus (one)_1768,Isidorus (one),,NA,Chalcis,145,#N/A,1,Rome,0,Syria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,108,,,,,,,,,,,,,,,NA,,0.2,1,,,,,,,,,1,0,0,0,0,0
Iulia Balbilla_1769,Iulia Balbilla,,granddaughter of Ti. Claudius Balbillus,NA,0,#N/A,3,Rome,0,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orator,411,,,,,,,,,,,,,,,6,,1.4,2,,,,,,,,,0,1,0,0,0,0
Labienus_1770,Labienus,Titus,NA,NA,0,#N/A,3,Patavian,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philologist,111,teacher,110,,,,,,,,,,,,,,-2,0.1,1,2,,,,,,,,1,1,0,0,0,0
Lutatius Catulus_1771,Lutatius Catulus,Quintus (two),(one),NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,general,412,admiral,419,,,,,,,,,,,,,6,,0.5,4,4,,,,,,,,0,0,0,1,0,0
Iulius Aruelius Uranius Antoninus_1772,Iulius Aruelius Uranius Antoninus,Lucius,NA,Bosporus,0,#N/A,3,Bosporus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculptor,201,,,,,,,,,,,,,,,9,,0.9,2,,,,,,,,,0,1,0,0,0,0
Juba II_1773,Juba II,,,NA,0,#N/A,3,Iberia,0,Lusitania,0,Illyricum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bodyguard  ,423,colony founder,406,,,,,,,,,,,,,11,,0.5,4,4,,,,,,,,0,0,0,1,0,0
Lamprocles_1774,Lamprocles,,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dramatist,206,,,,,,,,,,,,,,,10,,0.1,2,,,,,,,,,0,1,0,0,0,0
Lusius Quietus_1775,Lusius Quietus,,NA,NA,0,#N/A,3,Aegean Sea,0,Sicily ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pythagorean,102,teacher,110,,,,,,,,,,,,,6,,0.1,,2,,,,,,,,0,1,0,0,0,0
Lutatius Catulus_1776,Lutatius Catulus,Gaius,NA,Mauritania,0,#N/A,3,Mauritania,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculptor,201,,,,,,,,,,,,,,,9,,0.9,2,,,,,,,,,0,1,0,0,0,0
Lycurgus (two)_1777,Lycurgus (two),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Comedy poet,118,,,,,,,,,,,,,,,6,,0.1,1,,,,,,,,,1,0,0,0,0,0
Macrobius Ambrosius Theodosius_1778,Macrobius Ambrosius Theodosius,,NA,NA,0,#N/A,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fable writer,107,,,,,,,,,,,,,,,5,,1,2,,,,,,,,,0,1,0,0,0,0
Maecenas_1779,Maecenas,Gaius,NA,NA,0,#N/A,0,Rome,0,Philipi ,637,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,knight,423,envoy,426,,,,,,,,,,,,,21,,0.9,4,4,,,,,,,,0,0,0,1,0,0
Macenas Melissus_1780,Macenas Melissus,Gaius,NA,NA,0,#N/A,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,writer,107,,,,,,,,,,,,,NA,,0.2,3,2,,,,,,,,0,1,1,0,0,0
Maelius Spurius_1781,Maelius Spurius,,NA,Rome,0,#N/A,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspirator,504,,,,,,,,,,,,,,,4,,0.2,2,,,,,,,,,0,1,0,0,0,0
Maenius_1782,Maenius,Gaius,NA,NA,0,#N/A,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,,,,,,,,,,,,,,,9,,0.2,4,,,,,,,,,0,0,0,1,0,0
Maevius_1783,Maevius,,NA,NA,0,#N/A,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,NA,,0.2,2,,,,,,,,,0,1,0,0,0,0
Menander (three)_1784,Menander (three),,NA,Ephesus,844,#N/A,1,Ephesus,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronicler,108,,,,,,,,,,,,,,,NA,,0.2,1,,,,,,,,,1,0,0,0,0,0
Menecrates (one)_1785,Menecrates (one),,NA,Xanthus,943,943,1,Xanthus,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,108,,,,,,,,,,,,,,,,-4,0.1,1,,,,,,,,,1,0,0,0,0,0
Menecrates (two)_1786,Menecrates (two),,NA,Ephesus,844,#N/A,1,Ephesus,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,10,,0.1,2,,,,,,,,,0,1,0,0,0,0
Menedemus (one)_1787,Menedemus (one),,NA,Eretria,370,#N/A,1,Athens,361,Elis,251,Macedonia,0,  Eretria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philosopher,102,politician,427,,,,,,,,,,,,,11,,0.2,,4,,,,,,,,0,0,0,1,0,0
Menedemus (two)_1788,Menedemus (two),,NA,Asia Minor,0,#N/A,1,Asia Minor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cynic philosopher,102,,,,,,,,,,,,,,,,-3,0.1,,,,,,,,,,0,0,0,0,0,0
Menelaus (three)_1789,Menelaus (three),,NA,Alexandria,0,#N/A,1,Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mathematician,301,astronomer,303,,,,,,,,,,,,,26,,0.3,1,1,,,,,,,,1,0,0,0,0,0
Menelaus (two)_1790,Menelaus (two),,NA,Greece,0,#N/A,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculptor,201,,,,,,,,,,,,,,,,1,0.1,2,,,,,,,,,0,1,0,0,0,0
Menenius Lanatus_1791,Menenius Lanatus,Agrippa,NA,Rome,0,#N/A,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,,,,,,,,,,,,,,,2,,0.2,4,,,,,,,,,0,0,0,1,0,0
Menestor_1792,Menestor,,NA,Sybaris,70,#N/A,1,Sybaris,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,botanist,304,,,,,,,,,,,,,,,NA,,0.3,1,,,,,,,,,1,0,0,0,0,0
Menexenus_1793,Menexenus,,NA,Athens,361,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pupil of Socrates,102,,,,,,,,,,,,,,,6,,0.1,,,,,,,,,,0,0,0,0,0,0
Menippus (one)_1794,Menippus (one),,NA,Syria,0,#N/A,1,Syria,0,Thebes,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cynic writer,107,,,,,,,,,,,,,,,11,,0.4,2,,,,,,,,,0,1,0,0,0,0
Menippus (two)_1795,Menippus (two),,NA,Pergamum,828,#N/A,1,Pergamum,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,8,,0.1,2,,,,,,,,,0,1,0,0,0,0
Meno_1796,Meno,,NA,NA,0,#N/A,0,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medical writer,307,,,,,,,,,,,,,,,10,,0.1,1,,,,,,,,,1,0,0,0,0,0
Menodorus_1797,Menodorus,,NA,NA,0,#N/A,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,,,,,,,,,,,,,,,21,,0.2,3,,,,,,,,,0,0,1,0,0,0
Menodotus_1798,Menodotus,,NA,Perinthus,678,#N/A,1,Perinthus,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,108,,,,,,,,,,,,,,,14,,0.1,1,,,,,,,,,1,0,0,0,0,0
Menodotus (three)_1799,Menodotus (three),,NA,Nicomedia,0,#N/A,1,Nicomedia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philosopher,102,,,,,,,,,,,,,,,27,,0.1,,,,,,,,,,0,0,0,0,0,0
Menodotus (two)_1800,Menodotus (two),,NA,Samos,864,#N/A,1,Samos,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer about Samos,107,,,,,,,,,,,,,,,NA,,0.1,2,,,,,,,,,0,1,0,0,0,0
Mentor (two)_1801,Mentor (two),,NA,Rhodes,1000,#N/A,1,Rhodes,1000,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercenary,417,revolutionary,,,,,,,,,,,,,,8,,0.2,4,,,,,,,,,0,0,0,1,0,0
Merobaudes_1802,Merobaudes,Flavius,NA,Germany,0,#N/A,1,Spain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,count of the consistory (senator),402,,,,,,,,,,,,,,,40,,0.2,4,,,,,,,,,0,0,0,1,0,0
Mesatus_1803,Mesatus,,NA,NA,0,#N/A,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tragic poet,105,,,,,,,,,,,,,,,4,,0.1,1,,,,,,,,,1,0,0,0,0,0
Mesomedes_1804,Mesomedes,,NA,Crete,0,#N/A,1,Crete,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman of Hadrian,503,poet,113,,,,,,,,,,,,,28,,0.2,3,2,,,,,,,,0,1,1,0,0,0
Metagenes_1805,Metagenes,,NA,Athens,361,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comic poet,118,,,,,,,,,,,,,,,6,,0.2,1,,,,,,,,,1,0,0,0,0,0
Meton_1806,Meton,,NA,Athens,361,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,astronomer,303,,,,,,,,,,,,,,,5,,0.3,1,,,,,,,,,1,0,0,0,0,0
Metrodorus (four)_1807,Metrodorus (four),,NA,Scepsis,0,#N/A,1,Pontus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,19,,0.2,2,,,,,,,,,0,1,0,0,0,0
Metrodorus (one)_1808,Metrodorus (one),,NA,Chios,840,#N/A,1,Chios,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,astronomer,303,meterology,312,,,,,,,,,,,,,,-4,0.2,1,1,,,,,,,,1,0,0,0,0,0
Metrodorus (three)_1809,Metrodorus (three),,NA,Stratonicea,0,#N/A,1,Stratonicea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epicurean,102,,,,,,,,,,,,,,,NA,,0.1,,,,,,,,,,0,0,0,0,0,0
Metrodorus (two)_1810,Metrodorus (two),,NA,Lampsacus,748,#N/A,1,Lampsacus,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epicurean,102,,,,,,,,,,,,,,,6,,0.2,,,,,,,,,,0,0,0,0,0,0
Mettius Pompusianus_1811,Mettius Pompusianus,,NA,NA,0,#N/A,0,Corsica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suffect consul,407,,,,,,,,,,,,,,,25,,0.2,4,,,,,,,,,0,0,0,1,0,0
